seq,target_order,score_version,cohort_name,subregion,run_id,cluster_index,cluster_id,ring_id,is_medoid,dist_to_medoid_ly,dist2_to_medoid,moi_metric,system_name,body_name,ring_name
1,1,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,42e8e889f05175cffd549582812d7c036f6ff3ac,true,0.000000,0.000000,0.999418,Bleia Dryiae DU-Q c21-13,Bleia Dryiae DU-Q c21-13 14,Bleia Dryiae DU-Q c21-13 14 B Ring
1,2,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,2247b7bd364bd7af7593c39823dd2d594b181081,false,366.042722,133987.274414,0.999919,Traikaae QI-B d13-35,Traikaae QI-B d13-35 8,Traikaae QI-B d13-35 8 C Ring
1,3,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,4f2f816ca10a937b6229d313c958b0658d8ed817,false,545.409699,297471.740234,0.999958,Traikaae MS-Z c27-22,Traikaae MS-Z c27-22 7,Traikaae MS-Z c27-22 7 C Ring
1,4,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,bdacfbd3eb3fef73f24206780917497a73527762,false,582.762153,339611.727539,0.998817,Pyramoe DX-W c4-35,Pyramoe DX-W c4-35 CD 1,Pyramoe DX-W c4-35 CD 1 C Ring
1,5,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,b66110f4bf954c70a14e56653d5e76f7a2561901,false,586.683031,344196.978516,0.999869,Bleia Dryiae SQ-P c8-21,Bleia Dryiae SQ-P c8-21 AB 3,Bleia Dryiae SQ-P c8-21 AB 3 C Ring
1,6,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,22ad1eb3287fe50c548d5d97b6d78eabe88ce609,false,587.078176,344660.785156,0.999921,Pyramoe HR-Y c3-9,Pyramoe HR-Y c3-9 4,Pyramoe HR-Y c3-9 4 B Ring
1,7,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,52295785a7569f271504604214c08d7ece91d424,false,635.448897,403795.300781,0.999980,Traikaae KI-G c25-2,Traikaae KI-G c25-2 5,Traikaae KI-G c25-2 5 C Ring
1,8,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,fe04fa85c9b0d7d85cb0f7d43c5bbe59cd447532,false,636.575418,405228.262695,0.999227,Traikaae LO-Y c14-15,Traikaae LO-Y c14-15 ABC 11,Traikaae LO-Y c14-15 ABC 11 A Ring
1,9,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,7de92fde3f092f367a450eff8fbfdf907e8b53ae,false,711.398432,506087.728516,0.999955,Thaileia US-M b54-1,Thaileia US-M b54-1 8,Thaileia US-M b54-1 8 B Ring
1,10,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,00ffaccdaef3073747d5810a919a7ae8cbe639d3,false,825.902066,682114.222656,0.999745,Traikaae WM-W d1-133,Traikaae WM-W d1-133 AB 3,Traikaae WM-W d1-133 AB 3 B Ring
1,11,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,87189e88d2ba2979f8295e06e7c326073d2bdcf0,false,862.126897,743262.787109,0.999136,Pyramoe BW-U d3-35,Pyramoe BW-U d3-35 A 7,Pyramoe BW-U d3-35 A 7 C Ring
1,12,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,06890ca9cb669a94a48c83c979d2679634bac726,false,876.865018,768892.259766,0.999399,Blu Euq WA-F b11-3,Blu Euq WA-F b11-3 3,Blu Euq WA-F b11-3 3 B Ring
1,13,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,4f97c994b2ffa7a4bfb202d62600ba5e2a9acd29,false,895.350956,801653.333984,0.999367,Traikaae WF-B c15-1,Traikaae WF-B c15-1 7,Traikaae WF-B c15-1 7 C Ring
1,14,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,86fa9ae71edeaa6ed9352972f145b0199efc3d6c,false,928.473820,862063.634766,0.999880,Pyramoe FS-R d5-109,Pyramoe FS-R d5-109 AB 5,Pyramoe FS-R d5-109 AB 5 B Ring
1,15,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,40a7209590b8d25a920f4288d2d6304548773ae0,false,942.645698,888580.912109,0.999501,Byua Euq AL-V c3-3,Byua Euq AL-V c3-3 4,Byua Euq AL-V c3-3 4 A Ring
1,16,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,1a9651f7953e6cdb66af572e805b0abf51848744,false,972.477519,945712.524414,0.999875,Traikaae II-K c8-10,Traikaae II-K c8-10 5,Traikaae II-K c8-10 5 C Ring
1,17,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,415e910e3cfd0786a8d273355bf86cedb6ed8f1a,false,1078.496589,1163154.891602,0.999978,Pyramio UG-S d5-238,Pyramio UG-S d5-238 10,Pyramio UG-S d5-238 10 C Ring
1,18,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,133343d174eb8d3ccfe0679cc9cd5199e63620b0,false,1138.007343,1295060.712891,0.999869,Gria Drye AV-V d3-53,Gria Drye AV-V d3-53 B 7,Gria Drye AV-V d3-53 B 7 C Ring
1,19,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,6a72b12d24222755889184c8edf4fd5e0605ee37,false,1335.280112,1782972.977539,0.999462,Drojaea RE-G c27-13,Drojaea RE-G c27-13 14,Drojaea RE-G c27-13 14 C Ring
1,20,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,153025871f3214ec551d38567fe1dca90c449a0b,false,1343.983024,1806290.368164,0.999529,Traikoa OD-I d10-0,Traikoa OD-I d10-0 ABC 3,Traikoa OD-I d10-0 ABC 3 B Ring
1,21,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,737c15fcb33a10b40867ce1c893012f553b48766,false,1375.555930,1892154.115234,0.998521,Thaileia EJ-S c20-14,Thaileia EJ-S c20-14 3,Thaileia EJ-S c20-14 3 C Ring
1,22,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,2a3e8fdb8089bc3a14db3ef57975d42a725e6fff,false,1394.192425,1943772.516602,0.999645,Pyramoe AX-P c20-2,Pyramoe AX-P c20-2 AB 7,Pyramoe AX-P c20-2 AB 7 B Ring
1,23,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,904093e8003b82fdb871c04e20357da34f43869e,false,1436.238064,2062779.775391,0.999905,Droju CQ-W c18-6,Droju CQ-W c18-6 6,Droju CQ-W c18-6 6 B Ring
1,24,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,111825351f59b1dfec8014985cf20ef20245026b,false,1460.283365,2132427.505859,0.999104,Droju WM-H c24-0,Droju WM-H c24-0 6,Droju WM-H c24-0 6 A Ring
1,25,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,54abbdf854f9948c8f2d8aaaed3b1707560a4ad7,false,1518.142470,2304756.559570,0.999452,Thaileia OH-V c2-0,Thaileia OH-V c2-0 5,Thaileia OH-V c2-0 5 B Ring
1,26,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,25474c7a647ade021ed142a3a2160e261e92085c,false,1523.829685,2322056.910156,0.999705,Byua Euq DQ-F d11-33,Byua Euq DQ-F d11-33 A 5,Byua Euq DQ-F d11-33 A 5 C Ring
1,27,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,41fa030ab7cb30e9b09d953f4ebc167643a2d1a5,false,1559.660478,2432540.806641,0.999968,Blu Euq UD-I c23-13,Blu Euq UD-I c23-13 8,Blu Euq UD-I c23-13 8 C Ring
1,28,moi_v1,IcyCore,S-mid,298fb48797a0a2a2c0980d1cc688c832640e89f0,1,c011f6de14b140b50debc264638115e1ab5dd98f,a5f52d210c24cd7eb9051c151335948e13d94a12,false,1577.137158,2487361.614258,0.998215,Traikoa WZ-Y b1-0,Traikoa WZ-Y b1-0 A 2,Traikoa WZ-Y b1-0 A 2 A Ring
