seq,target_order,score_version,cohort_name,subregion,run_id,cluster_index,cluster_id,ring_id,is_medoid,dist_to_medoid_ly,dist2_to_medoid,moi_metric,system_name,body_name,ring_name
1,1,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,161fe4f84d112ecc5374862e765988ec83069cc7,true,0.000000,0.000000,0.999943,Croomae OS-U f2-272,Croomae OS-U f2-272 1,Croomae OS-U f2-272 1 C Ring
1,2,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,5fbd2a02363e8daf245705dc970a27a2412a744c,false,861.928922,742921.466797,0.999641,Croomae JG-Y e2856,Croomae JG-Y e2856 A 1,Croomae JG-Y e2856 A 1 B Ring
1,3,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,ea365baf88ae8feb21f986b5413c18887e539c6d,false,862.475714,743864.357422,0.999914,Croomae AA-A g63,Croomae AA-A g63 A 1,Croomae AA-A g63 A 1 C Ring
1,4,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,e0e8bb81b09e0c9306ad8e3d5db8a09be91d682e,false,1122.734283,1260532.269531,0.999947,Phaa Aug FR-V e2-131,Phaa Aug FR-V e2-131 2,Phaa Aug FR-V e2-131 2 A Ring
1,5,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,031e2e1567bdc47b59b731f60bd9fe83cdc60f1e,false,1238.639047,1534226.688477,0.999957,Hypiae Aug OS-U f2-3258,Hypiae Aug OS-U f2-3258 1,Hypiae Aug OS-U f2-3258 1 B Ring
1,6,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,5a56e0c6a2040c8f9680f3e477f7e5ee4c474335,false,1440.499285,2075038.189453,0.999856,Eotchops FG-Y g1550,Eotchops FG-Y g1550 B 1,Eotchops FG-Y g1550 B 1 B Ring
1,7,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,2972a2bd587a9e3b514e905cecb9e8deb60fdd8e,false,1485.684076,2207257.173828,0.999497,Hypiae Aug CQ-Y f153,Hypiae Aug CQ-Y f153 3,Hypiae Aug CQ-Y f153 3 A Ring
1,8,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,f309e96e20a09c9512943fb8380fd99cb6f9f84d,false,1823.079731,3323619.706055,0.999810,Zunao RZ-O e6-5219,Zunao RZ-O e6-5219 3,Zunao RZ-O e6-5219 3 B Ring
1,9,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,0495b39763b857c94f0daea0d277fb36f58e5963,false,1856.268267,3445731.877930,0.999882,Phipaa ZJ-Z e9877,Phipaa ZJ-Z e9877 2,Phipaa ZJ-Z e9877 2 A Ring
1,10,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,a368b2275f49ec2cf0ed061000fd1d9a3b30eabc,false,1962.399607,3851012.216797,0.999826,Phoi Aurb AA-A h241,Phoi Aurb AA-A h241 AB 1,Phoi Aurb AA-A h241 AB 1 B Ring
1,11,moi_v1,IcyCore,E-inner,2be414597e16938becdaa9f22459fff68373da68,1,6cbb2130c6c1d0859871e36190668f40db76a2bd,f1ac9a8edbeaa761492ab33dcd8bb4f6733a9e98,false,1962.399607,3851012.216797,0.999995,Phoi Aurb AA-A h241,Phoi Aurb AA-A h241 AB 2,Phoi Aurb AA-A h241 AB 2 A Ring
