seq,target_order,score_version,cohort_name,subregion,run_id,cluster_index,cluster_id,ring_id,is_medoid,dist_to_medoid_ly,dist2_to_medoid,moi_metric,system_name,body_name,ring_name
1,1,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,82f41a9b8223577f85238c5f00b6676398084f96,true,0.000000,0.000000,0.999395,Zuni YA-V c3-781,Zuni YA-V c3-781 A 4,Zuni YA-V c3-781 A 4 A Ring
1,2,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,9833310264b42a0b6340ede7144cc4b4c2bf5e2a,false,715.174742,511474.912109,0.999025,Zuni ZH-B b30-24,Zuni ZH-B b30-24 AB 3,Zuni ZH-B b30-24 AB 3 A Ring
1,3,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,fc3c7203d64df98352e0ef4e1a3e7a3d808b4ae1,false,1178.447032,1388737.406250,0.998166,Zunuae ZB-Z c28-1545,Zunuae ZB-Z c28-1545 A 4,Zunuae ZB-Z c28-1545 A 4 A Ring
1,4,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,3f674be91dd37798b6863ecabadf75ba220af92e,false,1274.803533,1625124.048828,0.998032,Wepue IJ-K c24-3759,Wepue IJ-K c24-3759 6,Wepue IJ-K c24-3759 6 A Ring
1,5,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,6cc547ee1f29f04fef792907b64ec59e25b13c78,false,1289.140989,1661884.490234,0.999853,Wepai QU-G c26-1890,Wepai QU-G c26-1890 6,Wepai QU-G c26-1890 6 C Ring
1,6,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,4eed7baec29e5f4dbe8353a25feec2da26661497,false,1474.111382,2173004.365234,0.999849,Hypio Pri ZQ-Y c3-3086,Hypio Pri ZQ-Y c3-3086 A 1,Hypio Pri ZQ-Y c3-3086 A 1 C Ring
1,7,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,6907243e8c085dd7421b421ce66ec7feaee32ae7,false,1617.176632,2615260.259766,0.998910,Athaip EW-Z c2-2389,Athaip EW-Z c2-2389 3,Athaip EW-Z c2-2389 3 A Ring
1,8,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,fd0002ec65f25c5a083393396003405504d70cf3,false,1688.185334,2849969.721680,0.999954,Zunuae GN-S e4-7887,Zunuae GN-S e4-7887 3,Zunuae GN-S e4-7887 3 A Ring
1,9,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,17b63f2074dc4959896ed6619aff2bf869d768d4,false,1841.326588,3390483.603516,0.999897,Myriesly LM-L d8-4345,Myriesly LM-L d8-4345 3,Myriesly LM-L d8-4345 3 C Ring
1,10,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,abcfca5c130ed02b03962e73d34ee05db4c6aad3,false,1850.201561,3423245.817383,0.999833,Athaip DQ-P e5-722,Athaip DQ-P e5-722 2,Athaip DQ-P e5-722 2 B Ring
1,11,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,dc444d5cabfb3f0f6a7f223f35f8d4d5a9e9d69b,false,1895.129812,3591517.004883,0.999807,Athaip PM-C d9799,Athaip PM-C d9799 5,Athaip PM-C d9799 5 B Ring
1,12,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,49eae06d837494ece7bde8bc8b394b4687471c0a,false,2066.275416,4269494.095703,0.999949,Croomaa BA-A f2999,Croomaa BA-A f2999 1,Croomaa BA-A f2999 1 B Ring
1,13,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,ee84c8bf9c56b3331dff1702abdb4360db60b767,false,2254.432635,5082466.507812,0.999896,Hypio Pri DE-E d13-2620,Hypio Pri DE-E d13-2620 5,Hypio Pri DE-E d13-2620 5 C Ring
1,14,moi_v1,IcyCore,S-inner,f05b7fcea2fc08604b2b1c033b66d722443e8202,2,b626e8ad1540ac141203b570955f81c5b43a787d,5a5ed24ed4cde3426006c0e84f9257ff990ebc96,false,2331.706821,5436856.698242,0.998763,Byoomao AA-A f104,Byoomao AA-A f104 3,Byoomao AA-A f104 3 A Ring
