seq,target_order,score_version,cohort_name,subregion,run_id,cluster_index,cluster_id,ring_id,is_medoid,dist_to_medoid_ly,dist2_to_medoid,moi_metric,system_name,body_name,ring_name
1,1,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,c99eaf742835252443aa1b71209aa583b478e0f5,true,0.000000,0.000000,0.999803,Eol Prou PX-U e2-2061,Eol Prou PX-U e2-2061 4,Eol Prou PX-U e2-2061 4 B Ring
1,2,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,f92011f62d32ad4be1ce9428ad40cfe8706bf742,false,152.814484,23352.266602,0.999963,Eol Prou AJ-J c9-127,Eol Prou AJ-J c9-127 3,Eol Prou AJ-J c9-127 3 B Ring
1,3,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,152531e2fc719b7ba916c90934b6e2f544c9ce90,false,168.377564,28351.003906,0.999985,Eol Prou TH-C c13-71,Eol Prou TH-C c13-71 8,Eol Prou TH-C c13-71 8 B Ring
1,4,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,6ed9ee88a38ea97d52324aadce3f04b0f47b49b3,false,279.604583,78178.722656,0.999470,Eol Prou UE-F c12-81,Eol Prou UE-F c12-81 ABC 1,Eol Prou UE-F c12-81 ABC 1 B Ring
1,5,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,ec23a0231670888f67f9f104fa252c2a06ce516e,false,408.786163,167106.126953,0.999526,Eol Prou AL-M c8-42,Eol Prou AL-M c8-42 5,Eol Prou AL-M c8-42 5 B Ring
1,6,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,c0170a4d3ecc2e5266046f01cdd9e47648bd2263,false,413.915919,171326.387695,0.998143,Eol Prou VD-T e3-156,Eol Prou VD-T e3-156 2,Eol Prou VD-T e3-156 2 A Ring
1,7,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,9b1b5c90d8e123e84aef99662a93bc21c605676d,false,425.960200,181442.091797,0.999938,Spoihaae VU-V d3-1090,Spoihaae VU-V d3-1090 9,Spoihaae VU-V d3-1090 9 C Ring
1,8,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,e935a60d63e5481f8d16110a33b509163db70830,false,437.508487,191413.675781,0.999920,Eol Prou CW-M d7-433,Eol Prou CW-M d7-433 1,Eol Prou CW-M d7-433 1 A Ring
1,9,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,5eeb0057b2897aa1330196cece3a1eb0aac80763,false,451.456547,203813.013672,0.999969,Eol Prou FG-Y g668,Eol Prou FG-Y g668 1,Eol Prou FG-Y g668 1 C Ring
1,10,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,3e0516f1b6a2cff6b05b203edc8d31a5352f4942,false,475.149732,225767.267578,0.999885,Eol Prou NF-Y c1-204,Eol Prou NF-Y c1-204 ABC 1,Eol Prou NF-Y c1-204 ABC 1 C Ring
1,11,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,d6b2c303fc0622d2ba9d00e420bc291bb6023fea,false,478.895754,229341.143555,0.999971,Eol Prou HK-Y c1-285,Eol Prou HK-Y c1-285 5,Eol Prou HK-Y c1-285 5 C Ring
1,12,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,be84981e1b565c52f267890f53bc273402907a8d,false,508.242650,258310.590820,0.999735,Eoch Pruae KX-U e2-696,Eoch Pruae KX-U e2-696 A 2,Eoch Pruae KX-U e2-696 A 2 B Ring
1,13,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,899f8d00321a36599ada4fc33795f89b655cf01a,false,546.500856,298663.185547,0.999841,Eol Prou HC-K d9-256,Eol Prou HC-K d9-256 AB 3,Eol Prou HC-K d9-256 AB 3 B Ring
1,14,moi_v1,IcyCore,W-mid,f516110f26bb9c9c1ea9a1df95e659b6b7091ae5,2,082315614dc2c1c0fdf64691472d806e170fe684,4ed9420b2b1b2f24975a34921561c648f99678e4,false,584.082579,341152.458984,0.999760,Eol Prou FL-P e5-217,Eol Prou FL-P e5-217 3,Eol Prou FL-P e5-217 3 B Ring
